doi,all_authors,title,genre,published_date,year,journal_name,journal_issn_l,journal_is_oa,journal_is_in_doaj,publisher,is_oa_normalized,oa_status_normalized,oa_host_type_normalized,oa_host_domain
10.1103/PhysRevD.94.104011,Stahl C.,Scalar current of created pairs by Schwinger mechanism in de Sitter spacetime,journal-article,2016-11-04,2016.0,Physical Review D,2470-0010,False,False,American Physical Society (APS),Accès ouvert,Green,Archive ouverte,arxiv.org
10.1144/jgs2018-064,Favier A.,"3D morphology and timing of the giant fossil pockmark of Beauvoisin, SE Basin of France",journal-article,2018-09-24,2018.0,Journal of the Geological Society,0016-7649,False,False,Geological Society of London,Accès ouvert,Green,Archive ouverte,"hal.archives-ouvertes.fr,hal.archives-ouvertes.fr"
10.1080/08985626.2019.1596358,Ferrante G.,The role of the entrepreneurial encounter in the emergence of opportunities: Vallée’s Dallas Buyers Club,journal-article,2019-04-01,2019.0,Entrepreneurship & Regional Development,0898-5626,False,False,Informa UK Limited,Accès fermé,Closed,Accès fermé,
10.1016/j.nupar.2019.03.001,Hébuterne X.,Croyances et idées reçues sur l’alimentation au cours des traitements des cancers,journal-article,2019-06-01,2019.0,Nutrition Clinique et Métabolisme,0985-0562,False,False,Elsevier BV,Accès fermé,Closed,Accès fermé,
10.1016/j.asr.2015.12.042,Michel P.|Schwartz S.R.|Yu Y.,Small-body deflection techniques using spacecraft: Techniques in simulating the fate of ejecta,journal-article,2016-04-01,2016.0,Advances in Space Research,0273-1177,False,False,Elsevier BV,Accès ouvert,Green,Archive ouverte,"boris.unibe.ch,arxiv.org"
10.1007/s11356-017-0081-4,Guibbolini-Sabatier M.E.|Faverney C.R.D.,"Ecotoxicological impact assessment of the brine discharges from a desalination plant in the marine waters of the Algerian west coast, using a multibiomarker approach in a limpet, Patella rustica ",journal-article,2017-09-13,2017.0,Environmental Science and Pollution Research,0944-1344,False,False,Springer Science and Business Media LLC,Accès fermé,Closed,Accès fermé,
10.1051/0004-6361/201630249,Cappi A.,The VIMOS Public Extragalactic Redshift Survey (VIPERS),journal-article,2017-03-29,2017.0,Astronomy & Astrophysics,0004-6361,False,False,EDP Sciences,Accès ouvert,Bronze,Editeur et archive ouverte,"www.aanda.org,arxiv.org,ruj.uj.edu.pl,hal.archives-ouvertes.fr,hal.archives-ouvertes.fr,www.aanda.org,hal.archives-ouvertes.fr,www.aanda.org,www.aanda.org,www.aanda.org,www.aanda.org,www.aanda.org,www.aanda.org,www.aanda.org,www.aanda.org,hal.archives-ouvertes.fr"
10.1177/0301006617715378,Coutte A.,Integration of Action and Size Perception Through Practice,journal-article,2017-06-17,2017.0,Perception,0301-0066,False,False,SAGE Publications,Accès fermé,Closed,Accès fermé,
10.3390/cancers12020506,Lalli E.,Germline Variants in Phosphodiesterase Genes and Genetic Predisposition to Pediatric Adrenocortical Tumors,journal-article,2020-02-22,2020.0,Cancers,2072-6694,True,True,MDPI AG,Accès ouvert,Gold,Editeur et archive ouverte,"www.mdpi.com,doi.org,europepmc.org,www.hal.inserm.fr,www.hal.inserm.fr,www.ncbi.nlm.nih.gov"
10.1093/mnras/stw576,Boër M.,Capturing the electromagnetic counterparts of binary neutron star mergers through low-latency gravitational wave triggers,journal-article,2016-03-11,2016.0,Monthly Notices of the Royal Astronomical Society,0035-8711,False,False,Oxford University Press (OUP),Accès ouvert,Bronze,Editeur et archive ouverte,"academic.oup.com,arxiv.org,api.research-repository.uwa.edu.au,ui.adsabs.harvard.edu,espace.curtin.edu.au,pure.uva.nl"
10.1186/s40337-019-0274-y,Scoffier-Mériaux S.|Chaba L.|D'Arripe-Longueville F.,Drive for muscularity behaviors in male bodybuilders: a trans-contextual model of motivation,journal-article,2019-12-01,2019.0,Journal of Eating Disorders,2050-2974,True,True,Springer Science and Business Media LLC,Accès ouvert,Gold,Editeur et archive ouverte,"jeatdisord.biomedcentral.com,doi.org,europepmc.org,hal.univ-cotedazur.fr,hal.univ-cotedazur.fr,www.ncbi.nlm.nih.gov"
10.1093/imammb/dqv024,Ribot M.,"A fluid dynamics multidimensional model of biofilm growth: stability, influence of environment and sensitivity",journal-article,2015-07-17,2015.0,Mathematical Medicine and Biology,1477-8599,False,False,Oxford University Press (OUP),Accès ouvert,Green,Archive ouverte,"arxiv.org,arxiv.org"
10.1016/j.jneuroling.2020.100891,Bucci J.,Mapping vowel sounds onto phonemic categories in two regional varieties of French: An ERP study,journal-article,2020-05-01,2020.0,Journal of Neurolinguistics,0911-6044,False,False,Elsevier BV,Accès ouvert,Green,Archive ouverte,"hal.archives-ouvertes.fr,hal.archives-ouvertes.fr"
10.1002/2017GC007174,Hassani R.,Three-Dimensional Failure Patterns Around an Inflating Magmatic Chamber,journal-article,2018-03-01,2018.0,"Geochemistry, Geophysics, Geosystems",1525-2027,False,False,American Geophysical Union (AGU),Accès ouvert,Green,Archive ouverte,"hal.archives-ouvertes.fr,hal.archives-ouvertes.fr"
10.1002/2016JE005088,Morbidelli A.,Challenges in planet formation,journal-article,2016-10-01,2016.0,Journal of Geophysical Research: Planets,2169-9097,False,False,American Geophysical Union (AGU),Accès ouvert,Bronze,Editeur et archive ouverte,"agupubs.onlinelibrary.wiley.com,arxiv.org"
10.1016/j.cell.2019.08.049,Douguet D.|Honoré E.,Mammalian Mechanoelectrical Transduction: Structure and Function of Force-Gated Ion Channels,journal-article,2019-10-01,2019.0,Cell,0092-8674,False,False,Elsevier BV,Accès ouvert,Bronze,Editeur et archive ouverte,"www.cell.com,doi.org,hal.archives-ouvertes.fr,hal.archives-ouvertes.fr"
10.17660/ActaHortic.2017.1170.15,Fatnassi H.|Suay R.|Boulard T.|Poncet C.,Increasing the height and multiplying the number of spans of greenhouse: how far can we go?,journal-article,2017-07-01,2017.0,Acta Horticulturae,0567-7572,False,False,International Society for Horticultural Science (ISHS),Accès fermé,Closed,Accès fermé,
10.11607/jomi.7670,Bellini L.,Is implant placement performed at the same surgical time as orbital exenteration a viable procedure?,journal-article,2020-01-01,2020.0,The International Journal of Oral & Maxillofacial Implants,0882-2786,False,False,Quintessence Publishing,Accès fermé,Closed,Accès fermé,
10.1016/j.physletb.2020.135439,Hello Y.|Deschamps A.,Search for dark matter towards the Galactic Centre with 11 years of ANTARES data,journal-article,2020-06-01,2020.0,Physics Letters B,0370-2693,True,True,Elsevier BV,Accès ouvert,Gold,Editeur et archive ouverte,"doi.org,arxiv.org,upcommons.upc.edu,www.vliz.be,digibug.ugr.es,hal.archives-ouvertes.fr,iris.uniroma1.it,univoak.eu,hal.archives-ouvertes.fr,arxiv.org"
10.3390/bioengineering5010010,Merigo E.|Fornaini C.|Brulat-Bouchard N.|El Gamal A.|Rocca J.,Disilicate Dental Ceramic Surface Preparation by 1070 nm Fiber Laser: Thermal and Ultrastructural Analysis,journal-article,2018-01-31,2018.0,Bioengineering,2306-5354,True,True,MDPI AG,Accès ouvert,Gold,Editeur et archive ouverte,"www.mdpi.com,doi.org,europepmc.org,www.ncbi.nlm.nih.gov,pdfs.semanticscholar.org"
10.1038/gim.2017.253,Moceri P.,Arterial tortuosity syndrome: 40 new families and literature review,journal-article,2018-01-11,2018.0,Genetics in Medicine,1098-3600,False,False,Springer Science and Business Media LLC,Accès ouvert,Bronze,Editeur et archive ouverte,"www.nature.com,lirias.kuleuven.be"
10.1038/srep35873,Gatti J.L.|Colinet D.|Mathé-Hubert H.|Deleury E.|Poirié M.,"Comparative venomics of Psyttalia lounsburyi and P. concolor, two olive fruit fly parasitoids: a hypothetical role for a GH1 β-glucosidase",journal-article,2016-10-25,2016.0,Scientific Reports,2045-2322,True,True,Springer Science and Business Media LLC,Accès ouvert,Gold,Editeur et archive ouverte,"doi.org,europepmc.org,www.ncbi.nlm.nih.gov,www.dora.lib4ri.ch,hal.archives-ouvertes.fr,hal.archives-ouvertes.fr"
10.1093/rpd/ncy129,Guglielmi J.|Darcourt J.|Pourcher T.,DO MULTIPLE ADMINISTRATIONS OF STABLE IODINE PROTECT POPULATION CHRONICALLY EXPOSED TO RADIOACTIVE IODINE: WHAT IS PRIODAC RESEARCH PROGRAM (2014–22) TEACHING US?,journal-article,2018-08-31,2018.0,Radiation Protection Dosimetry,0144-8420,False,False,Oxford University Press (OUP),Accès fermé,Closed,Accès fermé,
10.1007/s40879-017-0154-4,Beauville A.,An introduction to Ulrich bundles,journal-article,2017-05-30,2017.0,European Journal of Mathematics,2199-675X,False,False,Springer Science and Business Media LLC,Accès ouvert,Green,Archive ouverte,arxiv.org
10.1051/0004-6361/201630154,Hayden M.|Rojas-Arriagada A.|Schultheis M.|Nandakumar G.,Baade’s window and APOGEE,journal-article,2017-03-21,2017.0,Astronomy & Astrophysics,0004-6361,False,False,EDP Sciences,Accès ouvert,Bronze,Editeur et archive ouverte,"www.aanda.org,arxiv.org,researchportal.port.ac.uk,researchportal.port.ac.uk"
10.3997/2214-4609.201601752,Brenner K.|Hennicker J.|Masson R.,Hybrid Dimensional Modelling and Discretization of Two Phase Darcy Flow through DFN in Porous Media,proceedings-article,2016-08-29,2016.0,ECMOR XV - 15th European Conference on the Mathematics of Oil Recovery,,False,False,EAGE Publications BV,Accès ouvert,Green,Archive ouverte,"hal.archives-ouvertes.fr,hal.archives-ouvertes.fr"
10.3847/1538-4357/ab4a74,Hello Y.|Deschamps A.,A Search for Cosmic Neutrino and Gamma-Ray Emitting Transients in 7.3 yr of ANTARES and Fermi LAT Data,journal-article,2019-11-25,2019.0,The Astrophysical Journal,0004-637X,False,False,American Astronomical Society,Accès ouvert,Green,Archive ouverte,"arxiv.org,openaccess.leidenuniv.nl"
10.3847/0067-0049/227/2/14,Regimbau T.|Fournier J.D.|Coulon J.P.|Heitmann H.|Dereli H.|Turconi M.|Gendre B.|Wei L.W.|Siellez K.|Merzougui M.|Kéfélian F.|Cleva F.|Vinet J.Y.|Martellini L.|Boer M.|Pichot M.|Brillet A.|Bogaert G.|Man N.,"SUPPLEMENT: “THE RATE OF BINARY BLACK HOLE MERGERS INFERRED FROM ADVANCED LIGO OBSERVATIONS SURROUNDING GW150914” (2016, ApJL, 833, L1)",journal-article,2016-11-30,2016.0,The Astrophysical Journal Supplement Series,0067-0049,False,False,American Astronomical Society,Accès ouvert,Green,Archive ouverte,"digital.library.adelaide.edu.au,dspace.mit.edu,openresearch-repository.anu.edu.au,scholarworks.wm.edu,pure-oai.bham.ac.uk,repositorio.unesp.br,repository.ubn.ru.nl,research.birmingham.ac.uk,eprints.gla.ac.uk,eprints.whiterose.ac.uk,orca.cf.ac.uk,strathprints.strath.ac.uk,arxiv.org,hdl.handle.net"
10.1093/mnras/stz572,Wegg C.,The gravitational force field of the Galaxy measured from the kinematics of RR Lyrae in Gaia,journal-article,2019-02-26,2019.0,Monthly Notices of the Royal Astronomical Society,0035-8711,False,False,Oxford University Press (OUP),Accès ouvert,Bronze,Editeur et archive ouverte,"academic.oup.com,arxiv.org"
10.1051/medsci/20163203010,Julia V.,Rôle de la fractalkine/CX3CL1 et de son récepteur CX3CR1 dans les pathologies allergiques,journal-article,2016-03-01,2016.0,médecine/sciences,0767-0974,False,False,EDP Sciences,Accès ouvert,Bronze,Editeur et archive ouverte,"www.medecinesciences.org,www.medecinesciences.org"
10.12681/mms.1684,Cottalorda J.M.,New Mediterranean Biodiversity Records (March 2016),journal-article,2016-03-30,2016.0,Mediterranean Marine Science,1108-393X,True,True,National Documentation Centre (EKT),Accès ouvert,Gold,Editeur et archive ouverte,"ejournals.epublishing.ekt.gr,doi.org,diposit.ub.edu,www.um.edu.mt"
10.3233/SW-170284,Gandon F.,Weaving a Web of linked resources,journal-article,2017-08-07,2017.0,Semantic Web,1570-0844,False,False,IOS Press,Accès ouvert,Green,Archive ouverte,"hal.inria.fr,hal.inria.fr,pdfs.semanticscholar.org"
10.1117/12.2231982,Mary D.|Schutz A.|Millour F.|Vannier M.|Ferrari A., The 2016 interferometric imaging beauty contest ,proceedings-article,2016-08-04,2016.0,Optical and Infrared Interferometry and Imaging V,,False,False,SPIE,Accès ouvert,Green,Archive ouverte,"ore.exeter.ac.uk,arxiv.org,arxiv.org,arxiv.org,arxiv.org"
10.3390/genes9090448,Balaji S.|Napolitano T.|Silvano S.|Friano M.E.|Atlija J.|Garrido-Utrilla A.|Collombat P.,Epigenetic Control of Pancreatic Regeneration in Diabetes,journal-article,2018-09-07,2018.0,Genes,2073-4425,True,True,MDPI AG,Accès ouvert,Gold,Editeur et archive ouverte,"www.mdpi.com,doi.org,europepmc.org,www.ncbi.nlm.nih.gov,pdfs.semanticscholar.org"
10.1245/s10434-019-07762-5,Hannoun-Levi J.,"Downs-Canner S, Zabor EC, Wind T, Cobovic A, McCormick B, Morrow M, Heerdt A—Radiation Therapy After Breast-Conserving Surgery in Women 70 Years of Age and Older: How Wisely Do We Choose? In Regard to Downs-Canner et al.",journal-article,2019-08-29,2019.0,Annals of Surgical Oncology,1068-9265,False,False,Springer Science and Business Media LLC,Accès fermé,Closed,Accès fermé,
10.1016/j.clnu.2019.12.019,Schneider S.M.,Six-month Outcomes of Teduglutide Treatment in Adult Patients With Short Bowel Syndrome with Chronic Intestinal Failure: a real-world French observational cohort study,journal-article,2020-09-01,2020.0,Clinical Nutrition,0261-5614,False,False,Elsevier BV,Accès fermé,Closed,Accès fermé,
10.3758/s13421-018-0815-7,Gerbier E.,"Level of initial training moderates the effects of distributing practice over multiple days with expanding, contracting, and uniform schedules: Evidence for study-phase retrieval",journal-article,2018-05-04,2018.0,Memory & Cognition,0090-502X,False,False,Springer Science and Business Media LLC,Accès ouvert,Bronze,Editeur,link.springer.com
10.1137/15M1010282,Moya L.|Descombes S.|Lanteri S.,Locally Implicit Discontinuous Galerkin Time Domain Method for Electromagnetic Wave Propagation in Dispersive Media Applied to Numerical Dosimetry in Biological Tissues,journal-article,2016-01-01,2016.0,SIAM Journal on Scientific Computing,1064-8275,False,False,Society for Industrial & Applied Mathematics (SIAM),Accès ouvert,Green,Archive ouverte,"hal.inria.fr,hal.inria.fr,hal.inria.fr"
10.1007/978-3-030-37031-2_21,Wojtkowiak Z.,On Distribution Formulas for Complex and l-adic Polylogarithms,book-chapter,2020-01-01,2020.0,Periods in Quantum Field Theory and Arithmetic,2194-1009,False,False,Springer International Publishing,Accès ouvert,Green,Archive ouverte,arxiv.org
10.1016/j.jsames.2016.01.001,Renac C.,"Structural and lithological controls of gold–bearing veins associated with the Brasiliano–Pan African Orogeny: An example from the Buracão Area, Araí Group (Brasília Fold Belt, Brazil)",journal-article,2016-03-01,2016.0,Journal of South American Earth Sciences,0895-9811,False,False,Elsevier BV,Accès fermé,Closed,Accès fermé,
10.1016/j.colsurfa.2018.07.031,Yoshikawa H.N.,Control of local wetting by microscopic particles,journal-article,2018-10-01,2018.0,Colloids and Surfaces A: Physicochemical and Engineering Aspects,0927-7757,False,False,Elsevier BV,Accès fermé,Closed,Accès fermé,
10.1051/0004-6361/201936767,Millour F.,The resolved size and structure of hot dust in the immediate vicinity of AGN,journal-article,2020-03-01,2020.0,Astronomy & Astrophysics,0004-6361,False,False,EDP Sciences,Accès ouvert,Hybrid,Editeur et archive ouverte,"www.aanda.org,doi.org,eprints.soton.ac.uk,eprints.soton.ac.uk,arxiv.org,hal.archives-ouvertes.fr,hal.archives-ouvertes.fr"
10.1109/JLT.2018.2822317,Doutre F.|Tronche H.|De Micheli M.,Analysis of High-Index Contrast Lithium Niobate Waveguides Fabricated by High Vacuum Proton Exchange,journal-article,2018-07-01,2018.0,Journal of Lightwave Technology,0733-8724,False,False,Institute of Electrical and Electronics Engineers (IEEE),Accès ouvert,Green,Archive ouverte,"hal.archives-ouvertes.fr,hal.archives-ouvertes.fr"
10.1145/3302516.3307344,Serrano M.,Property caches revisited,proceedings-article,2019-01-01,2019.0,Proceedings of the 28th International Conference on Compiler Construction - CC 2019,,False,False,ACM Press,Accès fermé,Closed,Accès fermé,
10.1117/12.2313904,N'Diaye M.,Sensitivity analysis for high-contrast imaging with segmented space telescopes,proceedings-article,2018-07-06,2018.0,"Space Telescopes and Instrumentation 2018: Optical, Infrared, and Millimeter Wave",,False,False,SPIE,Accès fermé,Closed,Accès fermé,
10.1088/1367-2630/ab0223,D'Angelo Y.,Thermodynamics of metabolic energy conversion under muscle load,journal-article,2019-02-28,2019.0,New Journal of Physics,1367-2630,True,True,IOP Publishing,Accès ouvert,Gold,Editeur et archive ouverte,"doi.org,arxiv.org"
10.1002/macp.201900241,Salapare H.|Amigoni S.|Guittard F.,Bioinspired and Biobased Materials,journal-article,2019-07-01,2019.0,Macromolecular Chemistry and Physics,1022-1352,False,False,Wiley,Accès ouvert,Bronze,Editeur,onlinelibrary.wiley.com
10.1016/j.astropartphys.2016.02.001,Hello Y.|Deschamps A.,Time calibration with atmospheric muon tracks in the ANTARES neutrino telescope,journal-article,2016-05-01,2016.0,Astroparticle Physics,0927-6505,False,False,Elsevier BV,Accès ouvert,Green,Archive ouverte,"www.vliz.be,arxiv.org,cds.cern.ch,upcommons.upc.edu"
10.1109/iWAT48004.2020.1570607198,Diallo A.|Souai S.|Aguili T.|Ribero J.M.,Design of compact superdirective and reconfigurable array antenna associated with Non-Foster elements for IoT,proceedings-article,2020-02-01,2020.0,2020 International Workshop on Antenna Technology (iWAT),,False,False,IEEE,Accès fermé,Closed,Accès fermé,
10.1111/isj.12120,Mola L.,"My choice, your problem? Mandating IT use in large organisational networks",journal-article,2016-09-22,2016.0,Information Systems Journal,1350-1917,False,False,Wiley,Accès ouvert,Green,Archive ouverte,"lilloa.univ-lille.fr,pure.au.dk"
10.1140/epjc/s10052-018-6132-2,Hello Y.|Deschamps A.,Long-term monitoring of the ANTARES optical module efficiencies using $$^{40}\mathrm{{K}}$$40K decays in sea water,journal-article,2018-08-01,2018.0,The European Physical Journal C,1434-6044,True,True,Springer Science and Business Media LLC,Accès ouvert,Gold,Editeur et archive ouverte,"link.springer.com,doi.org,www.vliz.be,cris.unibo.it,digibug.ugr.es,link.springer.com,pure.uva.nl,riunet.upv.es,arxiv.org,arxiv.org,upcommons.upc.edu"
